ID,Latitude,Longitude,Primary Type
10927554,41.874235563,-87.62920862600001,BATTERY
10928114,41.727181119,-87.597329893,WEAPONS VIOLATION
10928214,41.975238773,-87.75594728600001,BATTERY
10928264,41.784111527,-87.68865229200001,WEAPONS VIOLATION
10928344,42.015924166,-87.673929837,BATTERY
10928572,41.783175288,-87.61327001,INTERFERENCE WITH PUBLIC OFFICER
10928573,41.79102128,-87.625202624,ASSAULT
10928693,41.892483731999995,-87.713783811,BATTERY
10928738,41.775066130999996,-87.64830955,WEAPONS VIOLATION
10928828,41.880334264,-87.75795915200001,WEAPONS VIOLATION
10929658,41.939183066999995,-87.720058113,THEFT
10931366,41.995968801,-87.686533251,OTHER OFFENSE
10836872,41.807650669000004,-87.643080489,ASSAULT
10928687,41.750018001,-87.64402807100001,OTHER OFFENSE
10928704,41.928584029,-87.65315938299999,BATTERY
10928751,41.826245395,-87.684912974,NARCOTICS
10928587,41.682586997,-87.651802656,OTHER OFFENSE
10932844,41.898251803,-87.711186252,NARCOTICS
10934589,41.742918369,-87.714388256,OBSCENITY
10928990,41.751182262,-87.670731512,ASSAULT
10929073,41.892610989,-87.619428169,THEFT
10929107,41.895896023,-87.677913394,THEFT
10929145,41.859036393000004,-87.709650307,THEFT
10929207,41.774785653,-87.67257829,BATTERY
10929404,41.685565155,-87.651895701,WEAPONS VIOLATION
10929515,41.684832724,-87.660799572,BATTERY
10931543,41.959366824,-87.88228789700001,BATTERY
10929470,41.764088506,-87.66500890100001,NARCOTICS
10929485,41.894175703,-87.62127657299999,BATTERY
10935919,41.891694878,-87.62615583200001,THEFT
10929755,41.809860998000005,-87.64556572299999,THEFT
10929800,41.779727631,-87.646294774,THEFT
10930180,41.80944831,-87.612278925,NARCOTICS
10930584,41.946542477,-87.73608437600001,BATTERY
10930585,41.917217035,-87.757444259,CRIMINAL TRESPASS
10930939,42.019399236999995,-87.675049485,THEFT
10930983,41.898558308,-87.7115359,NARCOTICS
10931299,41.860052214,-87.70670735,NARCOTICS
10931396,41.685750511,-87.66712723399999,WEAPONS VIOLATION
10936673,41.940872835,-87.73029311399999,MOTOR VEHICLE THEFT
10902335,41.891034632,-87.661535031,ARSON
10931920,41.706070186,-87.65364580299999,BATTERY
10931984,41.890402342,-87.716609855,OTHER OFFENSE
10932066,41.93370076,-87.763874554,BATTERY
10932177,41.754592961,-87.74152853700001,THEFT
10932216,41.804876524,-87.743090651,NARCOTICS
10932251,41.745025197,-87.619607087,BATTERY
10932288,41.861747467,-87.711628352,ASSAULT
10932292,41.908312496,-87.63850345799999,OTHER OFFENSE
10932553,41.764293308,-87.580118041,BATTERY
10938380,41.974390997,-87.666830588,BATTERY
10923002,41.996378586,-87.717125439,BURGLARY
10932933,41.886817527,-87.72675834299999,NARCOTICS
10933001,41.727730685,-87.61610217799999,CRIMINAL DAMAGE
10933156,41.791668176,-87.656024275,NARCOTICS
10933198,41.823798151,-87.619756522,NARCOTICS
10933544,41.929449148,-87.766484819,CRIMINAL DAMAGE
10933545,41.802075618,-87.59049887200001,OTHER OFFENSE
10933621,41.752896509,-87.67199657200001,BATTERY
10933623,41.777900788000004,-87.76944551700001,ROBBERY
10805432,41.911160085,-87.635184465,THEFT
10933361,41.740895201,-87.606069845,CRIMINAL DAMAGE
10933640,41.905367119,-87.726997899,NARCOTICS
10933644,41.953924785,-87.707307,THEFT
10933656,41.952546385,-87.663404032,CRIMINAL DAMAGE
10933660,41.968435311,-87.71017654299999,OTHER OFFENSE
10933662,41.978560679,-87.748098385,BATTERY
10933670,41.879292345,-87.741396534,BATTERY
10934553,41.899059766,-87.72161758899999,CRIMINAL TRESPASS
10934748,41.877933506,-87.72919242399999,NARCOTICS
10934810,41.791274914,-87.665727671,NARCOTICS
10934839,41.79504183,-87.66461408200001,WEAPONS VIOLATION
10929884,41.879494016,-87.745933342,BATTERY
10931333,41.692833841,-87.60431945,CRIMINAL DAMAGE
10935215,41.745005285,-87.60506339700001,THEFT
10935228,41.697953737,-87.631486404,ARSON
10935778,41.764276734,-87.666231218,BATTERY
10935816,41.681929491999995,-87.672676154,OTHER OFFENSE
10935855,41.729170867,-87.551235346,THEFT
10936005,41.808695038,-87.65811544600001,PROSTITUTION
10936101,41.729820465,-87.65194841200001,BATTERY
10941816,41.730132724,-87.546208313,PUBLIC PEACE VIOLATION
23268,41.812510528000004,-87.603958069,HOMICIDE
10846562,41.736148121,-87.62907024299999,THEFT
10914904,41.692744415,-87.61276732799999,OBSCENITY
10807068,41.868180939,-87.709271389,NARCOTICS
10936181,41.749320815,-87.61313542299999,BATTERY
10936182,41.966024464,-87.708398296,OTHER OFFENSE
10936221,41.782538435999996,-87.641373636,BATTERY
10936444,42.012198435,-87.693971068,CRIMINAL TRESPASS
10936878,41.666054497,-87.636147978,ASSAULT
10942975,41.830450305999996,-87.61932306,CRIM SEXUAL ASSAULT
10833617,41.758992252,-87.586143265,WEAPONS VIOLATION
10937141,41.798996492,-87.67079664100001,BATTERY
10937475,41.73597942,-87.650219921,NARCOTICS
10937555,41.855004126,-87.72637629799999,WEAPONS VIOLATION
10937625,41.835391672,-87.62893001100001,MOTOR VEHICLE THEFT
10937681,41.96855741,-87.69543358,NARCOTICS
10883941,41.909462982,-87.758770392,ASSAULT
10936967,41.965387049,-87.65833868600001,PUBLIC PEACE VIOLATION
10937726,41.814982887,-87.685884986,OTHER OFFENSE
10938638,41.869529323,-87.71963390200001,WEAPONS VIOLATION
10938643,41.890822625,-87.716176105,NARCOTICS
10938736,41.987228546,-87.66403364899999,BATTERY
10938768,41.752500285,-87.60036469399999,OTHER OFFENSE
10943749,41.894122739000004,-87.625137369,THEFT
23273,41.795711923,-87.620871293,HOMICIDE
10875417,41.892241287,-87.767849646,BATTERY
10938835,41.974129858000005,-87.766357256,NARCOTICS
10939183,41.892757104,-87.712572811,NARCOTICS
10939187,41.882864085,-87.69950722899999,BATTERY
10939415,41.880963885,-87.706793179,CRIMINAL TRESPASS
10939543,41.879876814,-87.627718261,THEFT
10945353,41.946542649,-87.714356095,THEFT
10939727,41.896714548,-87.625340136,THEFT
10924463,41.936836117,-87.75975599600001,WEAPONS VIOLATION
10925191,41.775834643,-87.615515144,BATTERY
10940251,41.975099794,-87.679374655,BATTERY
10940569,41.79454854,-87.630704936,NARCOTICS
10940666,41.776157231,-87.613124884,PUBLIC PEACE VIOLATION
10940668,41.911354023,-87.75445131,BATTERY
10940854,41.880161534,-87.770170439,INTERFERENCE WITH PUBLIC OFFICER
10940951,41.880737718,-87.628483607,ASSAULT
10942655,41.883500186999996,-87.627876698,THEFT
10802001,41.874061461,-87.675276231,ROBBERY
10809220,41.863919757,-87.722664867,CRIMINAL TRESPASS
10938770,41.655003503,-87.61396025100001,BATTERY
10939572,41.764688313,-87.68394232600001,CRIMINAL DAMAGE
10939938,41.948468755,-87.752093834,OFFENSE INVOLVING CHILDREN
10941008,41.856790413,-87.70842407100001,NARCOTICS
10941013,42.017031924,-87.670915546,BATTERY
10941360,41.895367769,-87.75806298,NARCOTICS
10941627,41.69143751,-87.621034563,WEAPONS VIOLATION
10941628,41.65736912,-87.591933595,BATTERY
10941820,41.793016222,-87.664558127,NARCOTICS
10941939,41.904394115,-87.63000143200001,THEFT
10941968,41.924294196999995,-87.742281564,BATTERY
10941990,41.880840891999995,-87.745289398,WEAPONS VIOLATION
10942046,41.855810178,-87.72727167,BATTERY
10947996,41.766757731,-87.57387233899999,THEFT
10948571,41.877822179,-87.655181405,THEFT
10942078,41.873632939000004,-87.75743912600001,OTHER OFFENSE
10942082,41.891877604,-87.745698694,BATTERY
10933627,41.76768434,-87.659040525,BATTERY
10936112,41.902699299,-87.66747385299999,MOTOR VEHICLE THEFT
10942196,41.997819805,-87.788301109,NARCOTICS
10942567,41.874974798000004,-87.725475051,INTERFERENCE WITH PUBLIC OFFICER
10942569,41.774146678,-87.615478975,PUBLIC PEACE VIOLATION
10942806,41.675324626,-87.637010635,WEAPONS VIOLATION
10942990,41.882394061999996,-87.627844798,BATTERY
10943112,41.7640564,-87.65998021700001,BURGLARY
10943392,41.870993363000004,-87.70216157,BATTERY
10943797,41.784085481,-87.60355799999999,OFFENSE INVOLVING CHILDREN
10949878,41.933582379,-87.64551708200001,MOTOR VEHICLE THEFT
10949944,41.886145419,-87.686569846,DECEPTIVE PRACTICE
23283,41.685593638,-87.650683608,HOMICIDE
10823227,41.669959233,-87.628423258,BATTERY
10925930,41.867122003,-87.721577044,BATTERY
10925932,41.867124317,-87.72149625200001,THEFT
10943293,41.908924579,-87.69329068399999,ASSAULT
10943374,41.85604611,-87.723628089,NARCOTICS
10943379,41.942534112,-87.65661697,BATTERY
10938467,41.882994966999995,-87.768213948,DECEPTIVE PRACTICE
10939420,41.689475174,-87.621012276,DECEPTIVE PRACTICE
10943521,41.833303631,-87.61700530600001,CRIMINAL TRESPASS
10943612,41.751305337,-87.603628907,NARCOTICS
10943881,41.87707062,-87.726883569,PUBLIC PEACE VIOLATION
10943970,41.963070794000004,-87.655984213,THEFT
10944027,41.822728776999995,-87.608068575,ASSAULT
10944060,41.859603094,-87.666427069,CRIMINAL DAMAGE
10944061,41.875867206,-87.746146474,NARCOTICS
10944088,41.848056813,-87.711713213,WEAPONS VIOLATION
10944116,41.902104214,-87.768431181,ASSAULT
10944096,41.771167451,-87.68586021700001,BATTERY
10944121,41.835374574,-87.68522081299999,BATTERY
10944139,41.918550701,-87.690229345,BATTERY
10944143,41.926927614,-87.752293085,PUBLIC PEACE VIOLATION
10944225,41.893429499,-87.635619998,BATTERY
10916859,41.923708779,-87.78353065,BATTERY
10922910,41.949283608,-87.643036076,THEFT
10943389,42.016479408,-87.682262816,OTHER OFFENSE
10944274,41.771016576,-87.622724617,PUBLIC PEACE VIOLATION
10944295,41.980778822,-87.80543826,BATTERY
10944329,41.736886394,-87.624170849,THEFT
10944743,41.884650262,-87.627915459,THEFT
10944903,41.947727988000004,-87.67009696,CRIMINAL TRESPASS
10946437,41.88104652,-87.69934892799999,PROSTITUTION
10927458,41.904541869,-87.75972921700001,MOTOR VEHICLE THEFT
10928988,41.836860233,-87.726081726,OTHER OFFENSE
10931919,41.880002373,-87.641134667,MOTOR VEHICLE THEFT
10829815,41.69768872,-87.653133545,BATTERY
10951572,41.793086059000004,-87.674267933,THEFT
10944951,41.893141629,-87.63747424,NARCOTICS
10945752,41.873699424,-87.704705156,ASSAULT
10821073,41.895422368,-87.720348395,NARCOTICS
10821098,41.880622251999995,-87.702037444,NARCOTICS
10821048,41.897437184,-87.75811419700001,NARCOTICS
10826848,41.764632089,-87.62831164100001,NARCOTICS
10827825,41.780699031,-87.650885751,NARCOTICS
10889866,41.891694878,-87.62615583200001,DECEPTIVE PRACTICE
10837099,41.861807216,-87.707975081,NARCOTICS
10840551,41.830398332,-87.674454065,NARCOTICS
10943384,41.764169292,-87.594832667,ROBBERY
10944133,41.761772852,-87.605478606,BATTERY
10944300,41.896567158,-87.636235973,BATTERY
10944341,41.794024341,-87.703573714,MOTOR VEHICLE THEFT
10946330,41.655799306,-87.59619274299999,BATTERY
10946549,41.681929491999995,-87.672676154,OTHER OFFENSE
10946553,41.843892459,-87.62209862700001,BATTERY
10946555,41.977968974,-87.84646804100001,BATTERY
10946622,41.945238279,-87.712670479,THEFT
10946657,41.707740568,-87.623535404,CRIMINAL TRESPASS
10946828,41.864493678,-87.639158,THEFT
10946893,41.714315089,-87.57319712,WEAPONS VIOLATION
10946896,41.883574366,-87.709947881,NARCOTICS
10947472,41.758214815,-87.62411933799999,THEFT
10827810,41.797306467,-87.634290825,NARCOTICS
10830194,41.879269958,-87.743445744,NARCOTICS
10830203,41.74983562,-87.648867366,NARCOTICS
10830523,41.874840069,-87.75573192,NARCOTICS
10947462,41.802064571,-87.684250919,NARCOTICS
10947532,41.699927519,-87.535280094,THEFT
10947543,41.895239896,-87.745814792,NARCOTICS
10948588,41.692358646,-87.623096746,OTHER OFFENSE
10948670,41.801225109,-87.675138109,BURGLARY
10948799,41.759364581,-87.64669161399999,PROSTITUTION
10948830,41.87270229,-87.72646223299999,BATTERY
10921615,42.012101494,-87.698258862,BURGLARY
10930193,41.907606608,-87.716727166,OTHER OFFENSE
23295,41.886232585,-87.75650335600001,HOMICIDE
10931406,41.914848606999996,-87.68824944,WEAPONS VIOLATION
10937006,41.997704166,-87.69160720200001,CRIMINAL DAMAGE
10937724,41.895422651,-87.758062487,ARSON
10953640,41.976762981,-87.900983721,CRIMINAL TRESPASS
10948867,41.949283608,-87.643036076,OTHER OFFENSE
10948884,41.778913167,-87.706885611,BATTERY
10948885,41.852023717,-87.686627405,CRIMINAL TRESPASS
10949687,41.79162843,-87.651162205,PUBLIC PEACE VIOLATION
10949769,41.707756212,-87.580708771,ASSAULT
10949888,41.783174011,-87.61569728,PUBLIC PEACE VIOLATION
10950167,41.755057871,-87.59052086700001,THEFT
10950227,41.744704971,-87.642648473,PUBLIC PEACE VIOLATION
10950281,41.889112403,-87.701439693,BURGLARY
10950314,41.656335383000005,-87.615416487,CRIMINAL TRESPASS
10841086,41.78671654,-87.622261594,BATTERY
10920519,41.880200089,-87.692703453,DECEPTIVE PRACTICE
10950919,41.752615662,-87.58211264,BATTERY
10951289,41.881949766,-87.64736739700001,THEFT
10951723,41.680916759,-87.632359783,ASSAULT
10809387,41.838092148,-87.712176626,BATTERY
10830150,41.882259172,-87.69631837899999,NARCOTICS
10858661,41.910572623,-87.671767573,NARCOTICS
10858726,41.868180939,-87.709271389,NARCOTICS
10858780,41.751827103000004,-87.559231739,NARCOTICS
10858794,41.8617467,-87.720163537,NARCOTICS
10859732,41.766257374,-87.574567369,NARCOTICS
10859765,41.730427107,-87.65615142200001,NARCOTICS
10859798,41.747777358,-87.654877085,NARCOTICS
10859823,41.865247544,-87.71949496100001,NARCOTICS
10859845,41.858475883000004,-87.71766189200001,NARCOTICS
10859862,41.881016272,-87.70232733799999,NARCOTICS
10859909,41.749880266,-87.663426578,NARCOTICS
10859953,41.74973819,-87.653720397,NARCOTICS
10860066,41.865355243,-87.72270994700001,NARCOTICS
10863857,41.868180939,-87.709271389,NARCOTICS
10909695,42.01130181,-87.693608405,THEFT
10950223,41.745683275,-87.61204743799999,BATTERY
10956175,41.791814565,-87.64144623,NARCOTICS
10951942,41.766545786,-87.64566932,CRIMINAL TRESPASS
10952093,41.749869687,-87.665852691,NARCOTICS
10952176,41.802374895999996,-87.668454888,ASSAULT
10952217,41.89908749,-87.77162405600001,ASSAULT
10952368,41.85903806,-87.70945206299999,NARCOTICS
10952429,41.769031997,-87.69313621100001,CRIMINAL TRESPASS
10952578,41.93883782,-87.79572455600001,BATTERY
10952586,41.980777857,-87.667021437,CRIMINAL TRESPASS
10952587,41.908242555,-87.753461804,BATTERY
23299,41.749233993000004,-87.563763037,HOMICIDE
10952655,41.85268013,-87.63200711299999,LIQUOR LAW VIOLATION
10952871,41.700463772,-87.56319499600001,CRIMINAL TRESPASS
10952904,41.775068213000004,-87.682173222,WEAPONS VIOLATION
10953040,41.903919035,-87.63039603200001,THEFT
10953153,41.929743818,-87.684273777,THEFT
10875362,41.740034236,-87.562407255,ROBBERY
10919441,41.897113439,-87.6597156,BATTERY
10959126,41.897895128,-87.624096605,THEFT
10953992,41.682315718000005,-87.66260128100001,THEFT
10954352,41.939560766999996,-87.78610702700001,THEFT
10954498,41.802076636,-87.680568494,WEAPONS VIOLATION
10954620,41.941979384,-87.786883962,DECEPTIVE PRACTICE
10955927,41.998118797,-87.66708705,OFFENSE INVOLVING CHILDREN
10955144,41.953443342,-87.74495704799999,THEFT
10955475,41.775870339,-87.61551841200001,CRIMINAL TRESPASS
10955523,41.707807226,-87.620117778,CRIMINAL TRESPASS
10955625,41.823798151,-87.619756522,BATTERY
10955913,41.86866942,-87.74301085,PROSTITUTION
10955977,41.750940756999995,-87.62518522200001,BATTERY
10962116,41.906797102,-87.671861659,NARCOTICS
23307,41.772500833,-87.64291124799999,HOMICIDE
10825458,41.793659196,-87.69558655799999,NARCOTICS
10825469,41.953900467,-87.90747260100001,NARCOTICS
10841617,41.781304975,-87.66338191,NARCOTICS
10842617,41.880319093000004,-87.733014651,NARCOTICS
10823884,42.011400378000005,-87.675124609,ROBBERY
10836076,41.777994582,-87.60464627799999,ASSAULT
10950225,41.881189346,-87.68462952,THEFT
10952409,41.679936478,-87.61625609299999,ROBBERY
10952585,41.936335635,-87.650710119,BATTERY
10956173,41.770683034,-87.57153122700001,BATTERY
10956357,41.875863126,-87.746421901,NARCOTICS
10956717,41.877483499,-87.627663807,INTERFERENCE WITH PUBLIC OFFICER
10956746,41.860409009,-87.70671488,INTERFERENCE WITH PUBLIC OFFICER
10957051,41.947225886,-87.655545441,PUBLIC PEACE VIOLATION
10957083,41.86864875,-87.74326069899999,PROSTITUTION
10957114,41.902008534000004,-87.77467672600001,ASSAULT
10957142,41.891022314000004,-87.66271410200001,BATTERY
10905645,41.764265318,-87.582970104,BATTERY
10950163,41.822562231,-87.694646782,INTERFERENCE WITH PUBLIC OFFICER
10950426,41.903354381,-87.666864606,DECEPTIVE PRACTICE
10952213,41.715878895,-87.594587285,DECEPTIVE PRACTICE
10962649,41.722710294,-87.55561418100001,OBSCENITY
10957140,41.76680404,-87.60561968299999,CRIMINAL TRESPASS
10957151,41.885341826,-87.623908621,NARCOTICS
10957447,41.730469673,-87.614371823,INTERFERENCE WITH PUBLIC OFFICER
10957660,41.740653478,-87.70312812600001,OTHER OFFENSE
10957705,41.898475258000005,-87.641824107,ASSAULT
10958122,41.896702263,-87.626464221,CRIMINAL TRESPASS
23311,41.77489244,-87.661652269,HOMICIDE
10958177,41.899664378000004,-87.71767413100001,NARCOTICS
10958181,41.817225106,-87.702682467,NARCOTICS
10958188,41.889561428,-87.620196651,CRIMINAL TRESPASS
10958200,41.905308808,-87.722726125,BATTERY
10958202,41.770439109,-87.734744085,BATTERY
10958204,41.877565688000004,-87.68489382899999,CRIMINAL TRESPASS
10958208,41.895909875,-87.75562658700001,OTHER OFFENSE
10958529,41.946095298,-87.776515905,NARCOTICS
10959003,41.908849952,-87.646645976,THEFT
10959033,41.892017399000004,-87.62416530600001,THEFT
10959250,41.879287821,-87.692984296,NARCOTICS
10965400,41.67748636,-87.664130289,THEFT
10866046,41.875924475,-87.72550644299999,NARCOTICS
10866050,41.899609477,-87.717670986,NARCOTICS
10866061,41.907741082,-87.751434796,NARCOTICS
10866066,41.896370692,-87.717562519,NARCOTICS
10866074,41.884960051,-87.725791717,NARCOTICS
10866085,41.874193745,-87.738252825,NARCOTICS
10866090,41.908463008000005,-87.759653705,NARCOTICS
10871858,41.746110179,-87.662117256,NARCOTICS
10873007,41.868180939,-87.709271389,NARCOTICS
10873112,41.878399606,-87.760712147,NARCOTICS
10873132,41.765801761999995,-87.60986839600001,NARCOTICS
10873986,41.75193595,-87.550992039,NARCOTICS
10810299,41.798269415,-87.717174949,OTHER OFFENSE
10904433,41.87621179999999,-87.64100666700001,THEFT
10850630,41.868180939,-87.709271389,NARCOTICS
10959300,41.716596556,-87.679511249,CRIMINAL DAMAGE
10959771,41.790070137,-87.65355490799999,NARCOTICS
10959920,41.750782715,-87.625813624,CRIMINAL TRESPASS
10959974,41.780313815,-87.66424283,CRIMINAL TRESPASS
10960057,41.720422548,-87.538912969,OFFENSE INVOLVING CHILDREN
10960174,41.745921579000004,-87.558855624,WEAPONS VIOLATION
10960175,41.851459819,-87.730788661,WEAPONS VIOLATION
10963209,41.809751716,-87.67229244200001,STALKING
10966508,41.67748636,-87.664130289,THEFT
10960156,41.759966137,-87.626420145,OTHER OFFENSE
10960269,41.890865773,-87.706409952,BATTERY
10960270,41.852196515,-87.724776811,WEAPONS VIOLATION
10960466,41.689011954,-87.649571077,BATTERY
10960553,41.881291594000004,-87.73059293700001,NARCOTICS
10960554,41.651431329,-87.527258234,ASSAULT
10960735,41.750782715,-87.625813624,NARCOTICS
10960916,41.757614258000004,-87.557520236,ASSAULT
10961010,41.801538809,-87.61614523200001,WEAPONS VIOLATION
10961067,41.760521351,-87.681807173,PUBLIC PEACE VIOLATION
10961475,41.935444700000005,-87.719406654,BATTERY
10850794,42.004678619,-87.70828505799999,STALKING
10887124,41.997682417,-87.69262646,ROBBERY
10942856,41.868054413,-87.632617432,ROBBERY
23314,41.858185975,-87.71274574700001,HOMICIDE
10953187,41.783601519,-87.606001759,BURGLARY
10960980,41.823477173,-87.688947295,NARCOTICS
10960992,41.671810268,-87.630884695,ASSAULT
10842653,41.782763043,-87.650937196,NARCOTICS
10961042,41.772692000999996,-87.626511384,NARCOTICS
10961119,41.899168844,-87.709248928,NARCOTICS
10961120,41.873192906999996,-87.74319687399999,BATTERY
10961690,41.750397942,-87.660438139,NARCOTICS
10961719,41.750250204000004,-87.637931228,BATTERY
10961749,41.86625461,-87.718967674,CRIMINAL TRESPASS
10961754,41.757176296,-87.565859866,ASSAULT
10961835,41.801320907,-87.617728391,PUBLIC PEACE VIOLATION
10961949,41.963166193,-87.659604906,ASSAULT
10967101,41.81151172,-87.66628055700001,SEX OFFENSE
23317,41.911468651,-87.78507587,HOMICIDE
23316,41.841103444,-87.62685261799999,HOMICIDE
10833344,41.777731546,-87.658630989,NARCOTICS
10833378,41.758923372,-87.634505959,NARCOTICS
10833396,41.884026090999996,-87.72821695100001,NARCOTICS
10834774,41.885374631,-87.70793627,NARCOTICS
10873124,41.678128705,-87.615935728,NARCOTICS
10876366,41.791499883,-87.67666775100001,NARCOTICS
10929861,41.692833841,-87.60431945,OFFENSE INVOLVING CHILDREN
10932841,41.930946496,-87.788962647,DECEPTIVE PRACTICE
10962624,41.669705721,-87.64043848799999,CRIMINAL TRESPASS
10962755,41.708487334000004,-87.627149207,ASSAULT
10963174,41.782419599,-87.654574349,WEAPONS VIOLATION
10963208,41.802685798,-87.66480968100001,NARCOTICS
10862835,41.888932616999995,-87.75644234,BATTERY
10913628,41.766157047,-87.637169319,BATTERY
10924886,41.845066011,-87.731898303,WEAPONS VIOLATION
10952016,41.879672076,-87.70391588,BATTERY
10952295,41.931051517,-87.713337232,MOTOR VEHICLE THEFT
10954884,41.692041778000004,-87.665923635,BATTERY
10960906,41.778790073,-87.670282407,BATTERY
10963501,41.893469034,-87.632648229,CRIMINAL TRESPASS
10963703,41.749414464000004,-87.73044659700001,CRIMINAL TRESPASS
10963781,41.891904216,-87.705610152,NARCOTICS
10964100,41.780564501,-87.671514372,BATTERY
10964377,41.906187671,-87.72648318,CRIMINAL TRESPASS
10964628,41.721655043,-87.629012402,PUBLIC PEACE VIOLATION
10964692,41.946406265,-87.65430431899999,ASSAULT
10894435,41.940869643,-87.73073053799999,THEFT
10971763,41.980826277,-87.883611316,DECEPTIVE PRACTICE
10825428,41.674399500999996,-87.62040252700001,PUBLIC PEACE VIOLATION
10960002,41.844112707,-87.628445336,CRIMINAL DAMAGE
10961222,41.896585716,-87.634773905,BURGLARY
10961257,41.780352232,-87.66424243,ROBBERY
10961279,41.867268685,-87.702029327,BATTERY
10964776,41.772065828,-87.641764814,WEAPONS VIOLATION
10964786,41.844785283,-87.688256416,CRIMINAL TRESPASS
10965288,41.892757104,-87.712572811,NARCOTICS
10965414,41.867405488,-87.62792517700001,BATTERY
10965707,41.951201016999995,-87.83665052299999,ASSAULT
10965870,41.67566405,-87.631003852,WEAPONS VIOLATION
10972659,41.903479851,-87.732364277,THEFT
10965910,41.80171934,-87.63070362100001,CRIMINAL DAMAGE
10965911,41.887683908,-87.624554781,NARCOTICS
10965976,41.860137289,-87.71889775,BATTERY
10966461,41.812417118,-87.624545162,NARCOTICS
10966714,41.998371899,-87.69967196700001,MOTOR VEHICLE THEFT
10966788,41.780094179,-87.697073878,BATTERY
10966824,41.873907046,-87.72543009299999,DECEPTIVE PRACTICE
10966862,41.924131531,-87.754523227,MOTOR VEHICLE THEFT
10967208,41.743960216,-87.605577218,NARCOTICS
10974122,41.771771745,-87.661578515,WEAPONS VIOLATION
23329,41.752271749,-87.608898923,HOMICIDE
10844206,41.675501227,-87.63581177,NARCOTICS
10851364,41.880751096,-87.723855981,NARCOTICS
10851402,41.851125515,-87.71132013,NARCOTICS
10967503,41.776402432,-87.59854181,BATTERY
10968162,41.737824882,-87.60485873799999,CRIMINAL TRESPASS
10968200,41.875987591,-87.70963974200001,NARCOTICS
10975718,41.751184368000004,-87.573535549,CRIMINAL TRESPASS
23331,41.782247982,-87.65711704299999,HOMICIDE
10893619,41.883118489,-87.768220204,OTHER OFFENSE
10965472,41.888267493,-87.627075047,THEFT
10968387,41.750952443,-87.581666614,BATTERY
10968397,41.784385164,-87.65097866100001,BATTERY
10968424,41.880399914,-87.75300855299999,NARCOTICS
10968626,41.883310986,-87.764964866,ASSAULT
10969013,41.777390765,-87.604634783,BATTERY
10969125,41.753602854,-87.554387446,BATTERY
23336,41.8841519,-87.67285913399999,HOMICIDE
23337,41.922440953,-87.692001819,HOMICIDE
10964107,41.812130964,-87.64198328299999,NARCOTICS
10967864,41.919102011,-87.71771513799999,BATTERY
10971192,41.766801004,-87.611664319,BATTERY
10971249,41.989694347,-87.65680186700001,CRIMINAL DAMAGE
10973954,41.821123352,-87.603299021,WEAPONS VIOLATION
10969620,41.883960232,-87.728217573,ASSAULT
10969965,41.879672076,-87.70391588,THEFT
10970114,41.883500186999996,-87.627876698,THEFT
10970246,41.86763922,-87.70204036700001,ASSAULT
10970421,41.880386082,-87.75407359100001,NARCOTICS
10970471,41.874974798000004,-87.725475051,CRIMINAL TRESPASS
10971298,41.745696434,-87.54792373,OTHER OFFENSE
10976019,41.854881721999995,-87.67909213799999,THEFT
10970418,41.873699424,-87.704705156,BATTERY
10806694,41.855026964000004,-87.622268928,BATTERY
10946258,41.939261294,-87.784308596,CRIMINAL DAMAGE
10970904,41.754724423,-87.554667078,BATTERY
10971116,41.677978699,-87.62671777899999,INTERFERENCE WITH PUBLIC OFFICER
10971488,41.769916749000004,-87.66395497799999,THEFT
10971755,41.766047706,-87.65050220399999,WEAPONS VIOLATION
10975761,41.787546491,-87.644982919,CRIMINAL TRESPASS
10971766,41.807407272,-87.688074001,OTHER OFFENSE
10971768,41.760183305,-87.55798409799999,WEAPONS VIOLATION
10809543,41.802520836,-87.64386541200001,BATTERY
10828062,41.730132724,-87.546208313,OTHER OFFENSE
10828866,41.730132724,-87.546208313,OTHER OFFENSE
10971842,41.956132859,-87.669509823,BATTERY
10972088,41.884664028,-87.773369922,BATTERY
10972490,41.76460796,-87.68867896,CRIMINAL TRESPASS
10972578,41.876768839,-87.72069559100001,INTERFERENCE WITH PUBLIC OFFICER
10972793,41.776925837,-87.683580583,WEAPONS VIOLATION
10972978,41.883500186999996,-87.627876698,THEFT
10973051,41.865393661,-87.722709581,OTHER OFFENSE
10973052,41.780835284,-87.66425207399999,PROSTITUTION
10973138,41.774852687,-87.764046406,NARCOTICS
10973162,41.778402181,-87.69581107,BATTERY
10973597,41.874225203,-87.735854874,BATTERY
10974364,41.780835284,-87.66425207399999,PROSTITUTION
10974427,41.895896023,-87.677913394,THEFT
10981260,41.911590736,-87.73531182,THEFT
10981351,41.844244706,-87.694647718,OTHER OFFENSE
23347,41.795722675,-87.67751212600001,HOMICIDE
10910106,41.820061871,-87.687227917,SEX OFFENSE
10968206,41.879291115,-87.74169031,OTHER OFFENSE
10975654,41.73783741,-87.58460784799999,ASSAULT
10975711,41.791594085,-87.656025055,ASSAULT
10975770,41.756742112,-87.606275791,WEAPONS VIOLATION
10975725,41.888293241,-87.75535734,BATTERY
10983643,41.863567228,-87.624068617,BATTERY
10824078,41.858605795,-87.627214306,BURGLARY
10975886,41.800296853,-87.67837870299999,BATTERY
10976151,41.905844191999996,-87.72639826700001,THEFT
10976198,41.692586937,-87.622735417,NARCOTICS
